epoch;loss;val_loss
27;0.030124686658382416;NA
28;0.030078301206231117;NA
29;0.02978765219449997;NA
30;0.02918672189116478;NA
31;0.029123099520802498;NA
32;0.02884054183959961;NA
33;0.0298222117125988;NA
34;0.029017437249422073;NA
35;0.02894437126815319;NA
36;0.02912437915802002;NA
37;0.028493354097008705;NA
38;0.028967710211873055;NA
39;0.028643421828746796;NA
40;0.02859456092119217;NA
41;0.028564797714352608;NA
42;0.029258958995342255;NA
43;0.028599562123417854;NA
44;0.027550527825951576;NA
45;0.028415679931640625;NA
46;0.02806847169995308;NA
47;0.0280078686773777;NA
48;0.02805839478969574;NA
49;0.02770395390689373;NA
50;0.027851998805999756;NA
51;0.02806921862065792;NA
52;0.028295602649450302;NA
53;0.02789369225502014;NA
54;0.027880452573299408;NA
55;0.028093744069337845;NA
56;0.027663690969347954;NA
57;0.027675092220306396;NA
58;0.027331415563821793;NA
59;0.028069626539945602;NA
60;0.028357859700918198;NA
61;0.02769293822348118;NA
62;0.027446864172816277;NA
63;0.027800075709819794;NA
64;0.0272073857486248;NA
65;0.02752523124217987;NA
66;0.02665463648736477;NA
67;0.02750539407134056;NA
68;0.027343731373548508;NA
69;0.026850277557969093;NA
70;0.027302006259560585;NA
71;0.026912251487374306;NA
72;0.027107231318950653;NA
73;0.026955943554639816;NA
74;0.02684306539595127;NA
75;0.02686600387096405;NA
76;0.02678111381828785;NA
77;0.026108022779226303;NA
78;0.026242323219776154;NA
79;0.026500413194298744;NA
80;0.026829682290554047;NA
81;0.02657344937324524;NA
82;0.026602156460285187;NA
83;0.026926416903734207;NA
84;0.026310088112950325;NA
85;0.02637559361755848;NA
86;0.026192044839262962;NA
87;0.026195604354143143;NA
88;0.02619212679564953;NA
89;0.0261033084243536;NA
90;0.026305221021175385;NA
91;0.02637355960905552;NA
92;0.026140660047531128;NA
93;0.02583133988082409;NA
94;0.026546582579612732;NA
95;0.026697417721152306;NA
96;0.026708252727985382;NA
97;0.026023125275969505;NA
98;0.026339750736951828;NA
99;0.025967201218008995;NA
0;0.07797341048717499;NA
1;0.05900849029421806;NA
2;0.05561085045337677;NA
3;0.051618024706840515;NA
4;0.0469527468085289;NA
5;0.04212905466556549;NA
6;0.0390787236392498;NA
7;0.036116424947977066;NA
8;0.03385018929839134;NA
9;0.033855970948934555;NA
10;0.032986074686050415;NA
11;0.03229817748069763;NA
12;0.03279917314648628;NA
13;0.03196118026971817;NA
14;0.03131616860628128;NA
15;0.0316210612654686;NA
16;0.030814960598945618;NA
17;0.030387967824935913;NA
18;0.030709024518728256;NA
19;0.030808700248599052;NA
20;0.030615897849202156;NA
21;0.02997485361993313;NA
22;0.030434012413024902;NA
23;0.029972821474075317;NA
24;0.02958972007036209;NA
25;0.030028395354747772;NA
26;0.02990981936454773;NA
27;0.030314940959215164;NA
28;0.028715137392282486;NA
29;0.029533090069890022;NA
30;0.029257722198963165;NA
31;0.02948945015668869;NA
32;0.02899603545665741;NA
33;0.028717074543237686;NA
34;0.0285700261592865;NA
35;0.029065974056720734;NA
36;0.02891256846487522;NA
37;0.028664346784353256;NA
38;0.02869596518576145;NA
39;0.028750406578183174;NA
40;0.02791035734117031;NA
41;0.02843649312853813;NA
42;0.028706621378660202;NA
43;0.027962878346443176;NA
44;0.02845776081085205;NA
45;0.027876941487193108;NA
46;0.028541358187794685;NA
47;0.02853935770690441;NA
48;0.028046607971191406;NA
49;0.028374390676617622;NA
50;0.02750656194984913;NA
51;0.027846727520227432;NA
52;0.02830204740166664;NA
53;0.02797556295990944;NA
54;0.028306810185313225;NA
55;0.028078503906726837;NA
56;0.027824684977531433;NA
57;0.02803485095500946;NA
58;0.02760131098330021;NA
59;0.028070732951164246;NA
60;0.027676140889525414;NA
61;0.027429118752479553;NA
62;0.027641845867037773;NA
63;0.02818133495748043;NA
64;0.0271233431994915;NA
65;0.027497244998812675;NA
66;0.027488376945257187;NA
67;0.02738913707435131;NA
68;0.02701990120112896;NA
69;0.02697913721203804;NA
70;0.027160892263054848;NA
71;0.02723621018230915;NA
72;0.02764546498656273;NA
73;0.027022579684853554;NA
74;0.027378585189580917;NA
75;0.02724612131714821;NA
76;0.02656913548707962;NA
77;0.027202047407627106;NA
78;0.027540525421500206;NA
79;0.027331901714205742;NA
80;0.02698320709168911;NA
81;0.027266869321465492;NA
82;0.02797515131533146;NA
83;0.0268794484436512;NA
84;0.02695128507912159;NA
85;0.026847919449210167;NA
86;0.026982150971889496;NA
87;0.02657751925289631;NA
88;0.02671874687075615;NA
89;0.027111539617180824;NA
90;0.026836030185222626;NA
91;0.02635308727622032;NA
92;0.026757342740893364;NA
93;0.027187051251530647;NA
94;0.026565928012132645;NA
95;0.026875069364905357;NA
96;0.026193497702479362;NA
97;0.026704849675297737;NA
98;0.026429306715726852;NA
99;0.026942383497953415;NA
0;0.07943957298994064;NA
1;0.06193621829152107;NA
2;0.05620922893285751;NA
3;0.04907980561256409;NA
4;0.0402640737593174;NA
5;0.037243593484163284;NA
6;0.035308439284563065;NA
7;0.03456762060523033;NA
8;0.03355678915977478;NA
9;0.03268057852983475;NA
10;0.03300078585743904;NA
11;0.03208770975470543;NA
12;0.03182617947459221;NA
13;0.031186306849122047;NA
14;0.03079243190586567;NA
15;0.030770841985940933;NA
16;0.030527407303452492;NA
17;0.030668774619698524;NA
18;0.030346013605594635;NA
19;0.02978210151195526;NA
20;0.029698096215724945;NA
21;0.029560256749391556;NA
22;0.03014856018126011;NA
23;0.028927471488714218;NA
24;0.02910170704126358;NA
25;0.029524050652980804;NA
26;0.028797443956136703;NA
27;0.02879195287823677;NA
28;0.028802471235394478;NA
29;0.029118817299604416;NA
30;0.028979741036891937;NA
31;0.02831987477838993;NA
32;0.028534598648548126;NA
33;0.028803115710616112;NA
34;0.02820851467549801;NA
35;0.028428955003619194;NA
36;0.028266217559576035;NA
37;0.02845926396548748;NA
38;0.02812625840306282;NA
39;0.02813693881034851;NA
40;0.027808902785182;NA
41;0.028613386675715446;NA
42;0.02769620530307293;NA
43;0.02765369415283203;NA
44;0.02848726324737072;NA
45;0.02781144715845585;NA
46;0.028072774410247803;NA
47;0.02750835381448269;NA
48;0.02809668332338333;NA
49;0.02783900499343872;NA
50;0.027628503739833832;NA
51;0.027845701202750206;NA
52;0.027575960382819176;NA
53;0.02703484334051609;NA
54;0.027171939611434937;NA
55;0.02755258046090603;NA
56;0.027576779946684837;NA
57;0.02784080058336258;NA
58;0.027214588597416878;NA
59;0.027144836261868477;NA
60;0.027067597955465317;NA
61;0.027069801464676857;NA
62;0.027433082461357117;NA
63;0.026585804298520088;NA
64;0.027367329224944115;NA
65;0.026928940787911415;NA
66;0.02716127224266529;NA
67;0.027119548991322517;NA
68;0.026965726166963577;NA
69;0.02717304788529873;NA
70;0.02660398557782173;NA
71;0.026647111400961876;NA
72;0.02669673040509224;NA
73;0.02657320350408554;NA
74;0.026504483073949814;NA
75;0.02624654211103916;NA
76;0.026553841307759285;NA
77;0.02659197337925434;NA
78;0.026446864008903503;NA
79;0.026295343413949013;NA
80;0.026378802955150604;NA
81;0.026349836960434914;NA
82;0.026547664776444435;NA
83;0.026689201593399048;NA
84;0.027086522430181503;NA
85;0.026417603716254234;NA
86;0.026317045092582703;NA
87;0.02641448751091957;NA
88;0.026080526411533356;NA
89;0.026498161256313324;NA
90;0.026134096086025238;NA
91;0.026030445471405983;NA
92;0.026352889835834503;NA
93;0.026222998276352882;NA
94;0.026342445984482765;NA
95;0.026187537238001823;NA
96;0.026148337870836258;NA
97;0.02622213028371334;NA
98;0.025881361216306686;NA
99;0.02616925910115242;NA
0;0.07747503370046616;NA
1;0.05960512161254883;NA
2;0.05523960664868355;NA
3;0.05060873553156853;NA
4;0.04527980834245682;NA
5;0.0391891784965992;NA
6;0.0355464331805706;NA
7;0.034693412482738495;NA
8;0.03438748046755791;NA
9;0.03297955542802811;NA
10;0.03230233117938042;NA
11;0.03201153129339218;NA
12;0.031931135803461075;NA
13;0.031103499233722687;NA
14;0.031090352684259415;NA
15;0.030972246080636978;NA
16;0.03038797900080681;NA
17;0.030038820579648018;NA
18;0.02981363795697689;NA
19;0.030028091743588448;NA
20;0.030063917860388756;NA
21;0.029557522386312485;NA
22;0.029471777379512787;NA
23;0.029563412070274353;NA
24;0.029395082965493202;NA
25;0.029138533398509026;NA
26;0.0292575154453516;NA
27;0.028983626514673233;NA
28;0.028719861060380936;NA
29;0.028961392119526863;NA
30;0.028812000527977943;NA
31;0.0283612459897995;NA
32;0.028825610876083374;NA
33;0.02837628312408924;NA
34;0.028248518705368042;NA
35;0.028142279013991356;NA
36;0.028168272227048874;NA
37;0.02837931178510189;NA
38;0.027973823249340057;NA
39;0.027897192165255547;NA
40;0.02827448584139347;NA
41;0.027901992201805115;NA
42;0.028239917010068893;NA
43;0.028140608221292496;NA
44;0.02831411361694336;NA
45;0.027955880388617516;NA
46;0.027830682694911957;NA
47;0.028314461931586266;NA
48;0.027967700734734535;NA
49;0.028142187744379044;NA
50;0.027589993551373482;NA
51;0.027838053181767464;NA
52;0.02757180668413639;NA
53;0.02790178917348385;NA
54;0.027887003496289253;NA
55;0.02776232175529003;NA
56;0.027522055432200432;NA
57;0.027711421251296997;NA
58;0.027455460280179977;NA
59;0.027339020743966103;NA
60;0.027308035641908646;NA
61;0.027105707675218582;NA
62;0.0273903738707304;NA
63;0.027578216046094894;NA
64;0.027505764737725258;NA
65;0.027526380494236946;NA
66;0.02767828479409218;NA
67;0.027626046910881996;NA
68;0.027102332562208176;NA
69;0.027038058266043663;NA
70;0.027486534789204597;NA
71;0.0271336380392313;NA
72;0.02740398608148098;NA
73;0.02761390060186386;NA
74;0.02739529497921467;NA
75;0.026932882145047188;NA
76;0.02707064151763916;NA
77;0.026780162006616592;NA
78;0.027370525524020195;NA
79;0.02737254835665226;NA
80;0.027306238189339638;NA
81;0.0276356041431427;NA
82;0.026974953711032867;NA
83;0.026856370270252228;NA
84;0.026960477232933044;NA
85;0.02711847797036171;NA
86;0.026621460914611816;NA
87;0.02612091600894928;NA
88;0.027133852243423462;NA
89;0.026908308267593384;NA
90;0.026813747361302376;NA
91;0.026579653844237328;NA
92;0.027038784697651863;NA
93;0.027121340855956078;NA
94;0.026736073195934296;NA
95;0.026907704770565033;NA
96;0.02681203931570053;NA
97;0.026430413126945496;NA
98;0.02687309868633747;NA
99;0.026757922023534775;NA
